loss,val_loss,learning_rate
0.25427836179733276,0.09537075459957123,0.0010000000474974513
0.1258615106344223,0.061714936047792435,0.0010000000474974513
0.09758126735687256,0.031628042459487915,0.0010000000474974513
0.08556388318538666,0.03734792023897171,0.0010000000474974513
0.07877722382545471,0.02424555830657482,0.0010000000474974513
0.07476851344108582,0.020771458745002747,0.0010000000474974513
0.07355666160583496,0.018474575132131577,0.0010000000474974513
0.07083887606859207,0.015545138157904148,0.0010000000474974513
0.06862206757068634,0.014385898597538471,0.0010000000474974513
0.06821079552173615,0.0166835505515337,0.0010000000474974513
0.0662742331624031,0.01470052357763052,0.0010000000474974513
0.06549552828073502,0.017428278923034668,0.0010000000474974513
0.06442313641309738,0.016806330531835556,0.0010000000474974513
0.06478698551654816,0.01337429415434599,0.0010000000474974513
0.06427425891160965,0.012554283253848553,0.0010000000474974513
0.06338643282651901,0.018783017992973328,0.0010000000474974513
0.06252828985452652,0.012965940870344639,0.0010000000474974513
0.06202622503042221,0.012743453495204449,0.0010000000474974513
0.06191175803542137,0.013692466542124748,0.0010000000474974513
0.061130717396736145,0.014920725487172604,0.0010000000474974513
0.055861204862594604,0.00888021383434534,0.00020000000949949026
0.05470753088593483,0.009504402056336403,0.00020000000949949026
0.05506349354982376,0.008881445974111557,0.00020000000949949026
0.05428003892302513,0.008387327194213867,0.00020000000949949026
0.05407801643013954,0.00849821139127016,0.00020000000949949026
0.054222580045461655,0.008416213095188141,0.00020000000949949026
0.05377771705389023,0.008494003675878048,0.00020000000949949026
0.05371556431055069,0.007940668612718582,0.00020000000949949026
0.053737569600343704,0.008168807253241539,0.00020000000949949026
0.05332959443330765,0.009518420323729515,0.00020000000949949026
0.05371701344847679,0.008151617832481861,0.00020000000949949026
0.05335567519068718,0.008212875574827194,0.00020000000949949026
0.05308489874005318,0.008082518354058266,0.00020000000949949026
0.05243116617202759,0.007520598825067282,9.999999747378752e-05
0.05263146013021469,0.007600283250212669,9.999999747378752e-05
0.05244537442922592,0.007531639654189348,9.999999747378752e-05
0.05236147716641426,0.007402897346764803,9.999999747378752e-05
0.05168658867478371,0.0073966095224022865,9.999999747378752e-05
0.05233198404312134,0.008000195026397705,9.999999747378752e-05
0.05210302025079727,0.00831169169396162,9.999999747378752e-05
0.05181831866502762,0.008203526958823204,9.999999747378752e-05
0.05222943797707558,0.007645139936357737,9.999999747378752e-05
0.05161123722791672,0.0072028907015919685,9.999999747378752e-05
0.051300447434186935,0.0071976990438997746,9.999999747378752e-05
0.0516853854060173,0.007516863290220499,9.999999747378752e-05
0.05189432576298714,0.00754665769636631,9.999999747378752e-05
0.05153132602572441,0.007733804173767567,9.999999747378752e-05
0.05221327766776085,0.00782742165029049,9.999999747378752e-05
0.051446735858917236,0.007285282481461763,9.999999747378752e-05
0.05108729004859924,0.008548620156943798,9.999999747378752e-05
0.05157871171832085,0.007731193210929632,9.999999747378752e-05
0.05136784166097641,0.008645867928862572,9.999999747378752e-05
0.05141511932015419,0.0074206930585205555,9.999999747378752e-05
0.05118150636553764,0.008014186285436153,9.999999747378752e-05
0.0512087419629097,0.007807035464793444,9.999999747378752e-05
0.05106386914849281,0.007821820676326752,9.999999747378752e-05
0.05126221105456352,0.007548608351498842,9.999999747378752e-05
0.05110443755984306,0.007909951731562614,9.999999747378752e-05
0.05082292854785919,0.007597008254379034,9.999999747378752e-05
0.050676748156547546,0.007855206727981567,9.999999747378752e-05
0.051648207008838654,0.008514301851391792,9.999999747378752e-05
0.05078072100877762,0.007954985834658146,9.999999747378752e-05
0.05055293068289757,0.007375665474683046,9.999999747378752e-05
0.05084358528256416,0.007656475529074669,9.999999747378752e-05
